Subject	Experiment	Condition_1possible_2impossible	Coplayer_cost	Efficiency	Reciprocity	Whether_Reject	Pain_reduction	Second_order_belief	Perceived_care	Obligation	Guilt	Gratitude
1161	1	1	18	1	25	0	14.4	17.1	78.55	77.45	51.83	93.19
1161	1	1	20	1	25	0	16	21.01	74.04	68.55	70.5	100
1161	1	0	5	1	5.06	1	4	2.53	61.59	34.27	60.98	58.05
1161	1	0	7	1	12.5	0	5.6	7.22	75.38	21.33	78.67	68.06
1161	1	0	8	1	16.65	1	6.4	14.76	76.23	32.31	56.47	87.09
1161	1	0	9	1	17.62	0	7.2	9.24	86.73	35.72	80.01	90.51
1161	1	0	10	1	19.82	0	8	18.51	63.91	51.83	62.57	75.38
1161	1	0	11	1	21.1	0	8.8	5.7	80.87	12.66	65.86	89.04
1161	1	0	12	1	19.39	0	9.6	14.27	91	38.9	89.41	90.51
1161	1	0	14	1	20.31	0	11.2	7.35	83.43	28.04	77.94	100
1161	1	0	15	1	22.26	0	12	1.8	94.16	11.08	67.69	100
1161	1	0	16	1	12.44	0	12.8	1.8	95.38	14.98	80.75	97.58
1161	1	0	18	1	24.88	0	14.4	3.14	97.57	9.49	16.57	100
1161	1	0	20	1	25	0	16	10.64	100	8.27	28.16	100
1162	1	1	5	1	6.64	0	4	3.32	27.18	50.12	31.33	32.43
1162	1	1	7	1	11.22	0	5.6	7.68	59.15	48.41	54.15	49.76
1162	1	1	8	1	10.55	1	6.4	7.47	47.07	76.23	74.16	60
1162	1	1	9	1	10	1	7.2	10.33	41.7	78.67	81.84	63.91
1162	1	1	10	1	11.52	0	8	12.13	50	87.21	45.61	59.27
1162	1	1	11	1	12.19	0	8.8	12.07	55.49	81.11	83.55	78.79
1162	1	1	12	1	13.17	1	9.6	13.45	56.95	82.94	89.41	53.42
1162	1	1	14	1	17.5	1	11.2	18.3	70.13	49.63	71.23	82.94
1162	1	1	15	1	21.41	1	12	20.92	58.3	54.64	86.48	80.01
1162	1	1	16	1	20.49	1	12.8	20.16	71.11	75.38	72.33	71.72
1162	1	1	18	1	22.81	1	14.4	25	83.06	56.47	90.39	93.68
1162	1	1	20	1	0	1	16	25	48.9	89.41	95.02	71.23
1162	1	0	5	1	10	0	4	0	30.6	8.28	40.36	85.14
1162	1	0	7	1	11.4	0	5.6	2.41	54.51	4.12	39.39	77.57
1162	1	0	8	1	8.53	0	6.4	6.43	65.25	30.72	66.59	70.5
1162	1	0	9	1	5.18	1	7.2	5.45	64.64	24.13	76.72	50.98
1162	1	0	10	1	13.35	0	8	4.72	75.13	18.64	76.96	90.51
1162	1	0	11	1	15.06	0	8.8	5.3	74.4	25.72	78.79	90.02
1162	1	0	12	1	18.42	0	9.6	5.64	85.38	16.45	87.46	91.24
1162	1	0	14	1	17.01	0	11.2	0	83.67	24.01	90.51	87.82
1162	1	0	15	1	23.48	0	12	0	87.09	15.59	96.47	100
1162	1	0	16	1	25	0	12.8	0	89.41	23.89	86.36	100
1162	1	0	18	1	25	0	14.4	12.5	95.14	8.03	91	95.63
1162	1	0	20	1	25	0	16	0	81.22	31.21	99.4	100
1163	1	1	5	1	5	1	4	5	0	65	0	0
1163	1	1	7	1	7.03	1	5.6	10	0	67.81	0	0
1163	1	1	8	1	8.02	1	6.4	10	0	67.6	0	0
1163	1	1	9	1	10	0	7.2	8.49	0	69.79	0	0
1163	1	1	10	1	10	1	8	15.03	7.5	69.79	15.1	30.83
1163	1	1	11	1	11.04	1	8.8	12.5	0	75.31	0	0
1163	1	1	12	1	11.98	1	9.6	15	0.1	70.21	0	0
1163	1	1	14	1	14.01	1	11.2	12.73	0	67.5	0	0
1163	1	1	15	1	15	1	12	17.5	0	75.1	0	0
1163	1	1	16	1	15.99	1	12.8	17.86	0	77.4	0	0
1163	1	1	18	1	17.97	1	14.4	20	0	82.6	4.79	0
1163	1	1	20	1	15	1	16	10	50	67.5	55.21	59.58
1163	1	0	5	1	6.04	0	4	0	35.31	44.9	39.79	49.79
1163	1	0	7	1	8.07	1	5.6	0	57.71	22.4	50.21	69.79
1163	1	0	8	1	4.01	1	6.4	0	55	22.5	37.4	79.79
1163	1	0	9	1	9.01	1	7.2	5	50.31	32.4	52.6	55.42
1163	1	0	10	1	10	1	8	7.5	59.58	14.79	60.42	80
1163	1	0	11	1	11.04	1	8.8	10	55.1	24.79	49.58	70.21
1163	1	0	12	1	11.98	0	9.6	0	57.81	14.69	70.1	75.42
1163	1	0	14	1	5	1	11.2	0	62.5	5.1	67.71	74.38
1163	1	0	15	1	16.04	1	12	0	65	2.71	75.42	75.21
1163	1	0	16	1	16.04	1	12.8	8.05	67.81	20.21	77.29	79.58
1163	1	0	18	1	17.97	1	14.4	0	74.69	14.79	82.6	80.42
1163	1	0	20	1	20	1	16	0	90	0	95.1	100
1164	1	1	5	1	5.06	0	4	7.5	50	49.76	50	74.65
1164	1	1	7	1	9.02	0	5.6	10.49	42.44	74.89	50.24	65.37
1164	1	1	8	1	8.05	0	6.4	12.5	60	52.56	67.81	64.64
1164	1	1	9	1	10	0	7.2	10	47.32	52.68	62.57	59.76
1164	1	1	10	1	12.01	0	8	5	50	45.24	67.81	60
1164	1	1	11	1	13.54	0	8.8	5	63.18	40.73	74.52	79.53
1164	1	1	12	1	13.48	0	9.6	18.48	77.57	39.75	79.65	79.77
1164	1	1	14	1	15	0	11.2	14.51	77.57	25.11	90.02	89.78
1164	1	1	15	1	15.49	0	12	15	62.69	42.31	64.64	75.38
1164	1	1	16	1	20	0	12.8	20.49	75.99	57.56	62.32	79.53
1164	1	1	18	1	20.25	0	14.4	17.99	80.14	27.43	84.9	80.01
1164	1	1	20	1	10	0	16	10	100	0	100	100
1164	1	0	5	1	5.12	0	4	0	70.13	22.67	67.2	80.5
1164	1	0	7	1	10	0	5.6	0	67.81	42.56	70.13	75.13
1164	1	0	8	1	10	0	6.4	3.99	59.88	67.81	57.56	69.52
1164	1	0	9	1	10	0	7.2	0	63.06	15	77.33	80.26
1164	1	0	10	1	11.95	0	8	0	72.45	30.23	79.89	69.52
1164	1	0	11	1	12.5	0	8.8	0	80.38	25.35	77.82	79.77
1164	1	0	12	1	13.48	0	9.6	0	84.77	19.86	82.7	84.16
1164	1	0	14	1	20	0	11.2	6.98	87.46	18.89	87.34	84.9
1164	1	0	15	1	15	0	12	0	82.33	22.55	82.58	85.38
1164	1	0	16	1	20	0	12.8	0	87.46	12.54	92.22	84.65
1164	1	0	18	1	20	0	14.4	0	97.33	2.55	95.01	100
1164	1	0	20	1	25	0	16	0	100	0	100	100
1165	1	1	5	1	5.01	0	4	5.7	40.63	32.03	31.25	50
1165	1	1	7	1	9.44	0	5.6	10.74	47.53	47.4	42.06	44.53
1165	1	1	8	1	9.9	0	6.4	10.38	49.22	43.49	41.67	50
1165	1	1	9	1	9.96	1	7.2	9.83	45.18	45.31	42.71	39.32
1165	1	1	10	1	13.67	0	8	12.5	53.78	48.7	44.53	50
1165	1	1	11	1	11.65	0	8.8	11.3	52.86	47.92	45.18	51.3
1165	1	1	12	1	11.85	0	9.6	12.63	52.08	42.32	41.93	49.74
1165	1	1	14	1	13.93	1	11.2	14.29	50.91	51.04	45.96	50.26
1165	1	1	15	1	15.04	0	12	13.41	49.87	46.74	49.09	50
1165	1	1	16	1	11.78	1	12.8	14.94	45.7	45.7	46.22	49.48
1165	1	1	18	1	17.51	0	14.4	14.55	48.7	45.31	42.97	52.86
1165	1	1	20	1	17.19	1	16	17.94	60.94	55.6	51.82	61.2
1165	1	0	5	1	5.01	0	4	6.64	44.01	42.97	34.24	46.61
1165	1	0	7	1	9.11	0	5.6	7.45	50	48.18	52.86	54.95
1165	1	0	8	1	9.7	0	6.4	7.91	54.17	45.7	42.97	56.77
1165	1	0	9	1	10.09	0	7.2	8.95	49.48	48.18	49.35	54.43
1165	1	0	10	1	11.78	0	8	9.34	52.6	42.71	49.35	50
1165	1	0	11	1	12.11	0	8.8	11.69	58.85	52.47	42.84	59.38
1165	1	0	12	1	12.5	0	9.6	12.27	58.07	48.31	53.65	55.99
1165	1	0	14	1	12.5	0	11.2	14.68	51.3	57.55	58.98	52.6
1165	1	0	15	1	13.15	0	12	12.7	56.12	47.92	54.56	56.25
1165	1	0	16	1	14.97	1	12.8	12.34	53.26	53.39	51.3	48.18
1165	1	0	18	1	10.81	1	14.4	11.75	60.29	48.31	54.3	50
1165	1	0	20	1	17.06	1	16	15.79	57.55	39.97	55.34	50.52
1201	2	1	4	0.5	4.81	1	1.6	7.44	18.03	44.14	16.94	31.7
1201	2	1	4	1	4.33	1	3.2	2.28	13.4	10.83	24.01	21.45
1201	2	1	4	1.5	9.02	1	4.8	3.9	33.89	35.85	46.58	33.41
1201	2	1	8	0.5	2.98	0	3.2	6.07	42.31	78.18	47.19	30.97
1201	2	1	8	1	10.43	1	6.4	20.13	38.29	43.53	40.48	33.16
1201	2	1	8	1.5	9.33	0	9.6	13.11	54.88	69.89	39.51	54.64
1201	2	1	12	0.5	15.06	1	4.8	21.01	70.86	74.16	58.42	67.81
1201	2	1	12	1	20.25	1	9.6	22.68	65.37	73.3	61.71	61.96
1201	2	1	12	1.5	20.06	1	14.4	21.71	76.35	71.72	76.48	80.26
1201	2	1	16	0.5	20.43	1	6.4	22.56	74.28	59.52	59.64	80.75
1201	2	1	16	1	20.92	0	12.8	24.3	84.9	76.23	85.02	87.58
1201	2	1	16	1.5	20.19	0	16	22.41	83.43	69.4	76.11	91.97
1201	2	1	20	0.5	22.44	0	8	24.97	87.58	78.92	86.73	76.35
1201	2	1	20	1	25	1	16	25	93.31	52.07	77.94	90.75
1201	2	0	4	0.5	4.2	1	1.6	1.06	37.43	49.02	36.58	42.19
1201	2	0	4	1	5.18	1	3.2	3.29	38.65	45.73	35.72	35.36
1201	2	0	4	1.5	5.42	1	4.8	3.35	21.82	46.71	22.18	37.07
1201	2	0	8	0.5	8.23	1	3.2	1.82	55.61	63.79	62.69	60.25
1201	2	0	8	1	8.41	1	6.4	1.7	47.68	49.63	44.88	53.42
1201	2	0	8	1.5	19.64	0	9.6	8.93	43.9	64.28	43.29	50.98
1201	2	0	12	0.5	11.95	0	4.8	1.92	81.48	76.84	89.76	61.71
1201	2	0	12	1	13.11	0	9.6	8.41	76.96	60.13	78.18	74.16
1201	2	0	12	1.5	20.31	0	14.4	4.57	60.74	56.95	74.28	76.6
1201	2	0	16	0.5	24.09	0	6.4	0.27	85.99	65.62	89.29	75.38
1201	2	0	16	1	23.42	1	12.8	11.28	89.04	69.89	80.5	75.13
1201	2	0	16	1.5	22.26	0	16	0	88.68	23.4	74.4	88.07
1201	2	0	20	0.5	25	0	8	3.65	97.46	50	99.4	96.61
1201	2	0	20	1	25	0	16	2.07	100	48.66	100	100
1202	2	1	4	0.5	0	1	1.6	3.47	20.11	50.24	19.99	29.5
1202	2	1	4	1	2.01	1	3.2	3.96	22.55	34.99	22.43	24.62
1202	2	1	4	1.5	2.01	1	4.8	3.11	25.23	52.56	29.38	30.48
1202	2	1	8	0.5	4.08	0	3.2	5.97	77.45	81.11	69.64	69.77
1202	2	1	8	1	8.05	0	6.4	8.02	67.33	77.45	59.88	60
1202	2	1	8	1.5	6.03	0	9.6	6.37	63.79	74.89	60	75.13
1202	2	1	12	0.5	8.53	1	4.8	10.58	82.7	88.43	74.52	80.01
1202	2	1	12	1	7.99	0	9.6	12.01	82.45	92.34	80.01	84.65
1202	2	1	12	1.5	7.99	0	14.4	11.95	78.55	85.14	72.57	80.01
1202	2	1	16	0.5	10	1	6.4	15.98	74.89	82.45	70.38	80.01
1202	2	1	16	1	11.95	0	12.8	16.01	84.9	89.9	72.69	84.9
1202	2	1	16	1.5	12.01	0	16	14.51	78.92	85.02	75.01	80.01
1202	2	1	20	0.5	15	0	8	20	90.02	100	84.77	89.78
1202	2	1	20	1	16.04	0	16	20	85.38	100	80.01	89.53
1202	2	0	4	0.5	3.04	1	1.6	3.99	27.67	17.18	24.74	30.48
1202	2	0	4	1	2.01	1	3.2	0	35.11	27.67	32.31	50
1202	2	0	4	1.5	2.01	0	4.8	3.99	40.61	25.23	44.88	60
1202	2	0	8	0.5	5.97	0	3.2	8.02	80.26	55	70.25	79.77
1202	2	0	8	1	7.99	0	6.4	4.02	82.7	54.03	74.77	79.53
1202	2	0	8	1.5	5.48	0	9.6	8.02	77.21	55	72.94	79.77
1202	2	0	12	0.5	7.99	0	4.8	10.97	91	45.12	84.9	84.65
1202	2	0	12	1	9.82	1	9.6	11.1	84.77	60	77.33	79.77
1202	2	0	12	1.5	10	0	14.4	4.18	82.82	39.51	70.38	80.26
1202	2	0	16	0.5	11.95	0	6.4	15.98	89.78	45.12	89.04	84.9
1202	2	0	16	1	10	0	12.8	7.5	92.46	57.56	82.58	90.02
1202	2	0	16	1.5	15.98	0	16	6.98	89.9	59.76	85.02	87.82
1202	2	0	20	0.5	17.99	0	8	15	100	39.75	100	100
1202	2	0	20	1	15.06	0	16	0	100	65.13	94.89	100
1203	2	1	4	0.5	4.51	1	1.6	4.75	27.18	23.05	0	0
1203	2	1	4	1	4.63	1	3.2	4.75	8.16	35.36	3.4	0
1203	2	1	4	1.5	3.04	1	4.8	5.06	0	59.64	0	0
1203	2	1	8	0.5	2.98	0	3.2	5.91	4.38	63.67	1.21	5.34
1203	2	1	8	1	3.47	1	6.4	7.01	2.06	57.81	0	0
1203	2	1	8	1.5	2.5	0	9.6	5.73	15.35	68.3	10.24	9.98
1203	2	1	12	0.5	4.02	1	4.8	13.99	21.33	50.37	42.44	19.25
1203	2	1	12	1	12.5	1	9.6	13.78	33.89	66.23	21.57	29.26
1203	2	1	12	1.5	3.04	0	14.4	14.7	52.56	35	41.22	33.65
1203	2	1	16	0.5	6.03	1	6.4	11.49	26.94	70.5	45.61	50
1203	2	1	16	1	15.18	0	12.8	19.03	71.84	32.32	51.95	55.61
1203	2	1	16	1.5	15	0	16	10.46	40.36	79.04	18.64	57.08
1203	2	1	20	0.5	20.74	1	8	23.51	52.44	100	35.48	70.5
1203	2	1	20	1	7.99	0	16	25	70.25	85.14	62.93	91.24
1203	2	0	4	0.5	4.51	1	1.6	0.03	10.72	0	28.16	35.6
1203	2	0	4	1	4.51	1	3.2	2.5	16.33	0	18.77	30.23
1203	2	0	4	1.5	1.46	0	4.8	0	30.97	0	20.6	24.13
1203	2	0	8	0.5	0	1	3.2	0	55.12	0	55.12	55.86
1203	2	0	8	1	2.56	0	6.4	0	62.93	0	60.98	67.57
1203	2	0	8	1.5	8.72	0	9.6	0	45.61	0	63.91	33.41
1203	2	0	12	0.5	1.03	1	4.8	0	72.21	0	87.21	80.99
1203	2	0	12	1	0	1	9.6	0.06	69.4	0	86.97	61.71
1203	2	0	12	1.5	4.02	0	14.4	0	74.77	0	77.57	77.09
1203	2	0	16	0.5	17.01	1	6.4	9	85.99	0	82.58	66.84
1203	2	0	16	1	16.47	0	12.8	0	83.31	0	86.6	79.53
1203	2	0	16	1.5	16.53	0	16	0	88.31	0	95.63	95.63
1203	2	0	20	0.5	16.04	0	8	0	100	0	97.33	100
1203	2	0	20	1	7.99	0	16	0	100	0	100	100
1204	2	1	4	0.5	2.02	1	1.6	3.58	31.51	24.48	33.33	21.61
1204	2	1	4	1	1.95	1	3.2	4.1	25.65	24.22	25.91	22.92
1204	2	1	4	1.5	2.02	1	4.8	5.47	39.97	47.66	42.45	35.16
1204	2	1	8	0.5	5.01	0	3.2	6.41	45.7	51.17	49.74	41.93
1204	2	1	8	1	5.01	0	6.4	8.63	49.61	49.35	57.42	49.74
1204	2	1	8	1.5	9.05	0	9.6	5.01	51.56	47.27	52.6	55.73
1204	2	1	12	0.5	5.01	0	4.8	11.72	37.24	58.33	52.6	29.95
1204	2	1	12	1	9.96	0	9.6	10.51	56.25	55.21	49.22	55.21
1204	2	1	12	1.5	9.05	0	14.4	15.07	50.13	57.03	58.98	61.2
1204	2	1	16	0.5	10.03	0	6.4	15.14	55.34	53.65	50.26	54.43
1204	2	1	16	1	11.98	0	12.8	14.03	59.77	73.18	59.77	64.06
1204	2	1	16	1.5	11.98	0	16	16.02	61.72	61.85	44.01	64.06
1204	2	1	20	0.5	15.04	0	8	22.01	65.63	85.94	53.26	60.94
1204	2	1	20	1	12.04	0	16	22.49	61.59	71.61	62.5	64.84
1204	2	0	4	0.5	2.99	1	1.6	1.07	46.61	42.06	44.27	46.35
1204	2	0	4	1	3.97	1	3.2	2.64	55.6	41.67	46.48	54.17
1204	2	0	4	1.5	4.04	0	4.8	0.49	42.84	54.82	53.52	39.84
1204	2	0	8	0.5	5.01	1	3.2	2.05	63.28	31.12	59.51	58.33
1204	2	0	8	1	6.12	0	6.4	2.86	57.55	44.79	61.2	59.9
1204	2	0	8	1.5	8.07	0	9.6	4	69.14	48.44	73.31	73.44
1204	2	0	12	0.5	15.04	0	4.8	1.27	64.71	38.67	74.61	74.22
1204	2	0	12	1	15.3	0	9.6	6.25	70.44	58.59	76.04	67.97
1204	2	0	12	1.5	11.98	0	14.4	1.17	76.04	51.56	84.24	75.52
1204	2	0	16	0.5	12.96	0	6.4	11.62	77.73	42.71	82.03	84.9
1204	2	0	16	1	12.11	0	12.8	0.68	82.16	39.71	86.98	81.77
1204	2	0	16	1.5	16.02	0	16	1.33	80.08	49.87	82.68	80.47
1204	2	0	20	0.5	15.04	0	8	6.25	88.67	61.46	86.98	80.99
1204	2	0	20	1	19.99	0	16	0.1	93.36	69.79	95.96	100
1205	2	1	4	0.5	0	1	1.6	0	35.11	0	0	60.49
1205	2	1	4	1	0	0	3.2	0	49.76	5.23	4.38	62.45
1205	2	1	4	1.5	0	1	4.8	0	43.66	0	0	61.47
1205	2	1	8	0.5	5	1	3.2	2.01	50	33.41	44.51	50
1205	2	1	8	1	5	0	6.4	0	54.76	37.43	39.87	55.12
1205	2	1	8	1.5	5.12	0	9.6	2.01	60.13	40.12	41.95	65.13
1205	2	1	12	1	6.58	1	9.6	7.31	62.81	52.2	51.46	79.77
1205	2	1	12	1.5	7.99	1	14.4	7.99	70.13	60.74	61.1	60.49
1205	2	1	16	0.5	8.05	0	6.4	10	79.89	52.44	47.32	84.65
1205	2	1	16	1	8.05	1	12.8	9.02	83.55	59.27	64.52	78.31
1205	2	1	16	1.5	10	1	16	11.01	82.7	66.35	68.3	80.99
1205	2	1	20	0.5	8.05	1	8	8.99	87.46	64.89	70.01	90.02
1205	2	1	20	1	10	0	16	10	90.14	32.56	31.1	79.77
1205	2	0	4	0.5	0	0	1.6	0	27.79	4.14	0	60
1205	2	0	4	1	0	0	3.2	0	25.11	0	4.38	59.52
1205	2	0	4	1.5	0	0	4.8	2.04	34.63	0	5.23	65.37
1205	2	0	8	0.5	5	1	3.2	2.47	49.88	25.72	16.83	61.71
1205	2	0	8	1	5.18	1	6.4	5.03	56.47	39.87	54.39	60.74
1205	2	0	8	1.5	5.18	0	9.6	2.59	63.54	46.46	42.68	55.12
1205	2	0	12	0.5	5.06	1	4.8	2.5	63.06	58.05	54.88	64.89
1205	2	0	12	1	12.01	0	9.6	11.98	62.32	40.36	47.07	60.25
1205	2	0	12	1.5	10	1	14.4	3.99	63.18	44.27	51.46	79.77
1205	2	0	16	0.5	5.18	1	6.4	7.04	82.45	56.83	51.83	70.5
1205	2	0	16	1	10	0	12.8	0	82.33	61.96	62.93	69.77
1205	2	0	16	1.5	10	0	16	0.12	83.31	59.15	58.78	81.23
1205	2	0	20	0.5	5	0	8	4.02	85.02	52.07	62.57	89.78
1205	2	0	20	1	8.05	1	16	12.5	89.65	29.76	32.56	89.53
1206	2	1	4	0.5	3.96	1	1.6	4.36	12.18	24.01	16.2	19.74
1206	2	1	4	1	2.37	1	3.2	2.5	23.77	45.73	28.65	23.16
1206	2	1	4	1.5	2.98	1	4.8	3.01	20.96	35.36	28.16	13.15
1206	2	1	8	0.5	6.03	1	3.2	10.7	26.94	48.9	26.94	43.9
1206	2	1	8	1	7.01	1	6.4	7.04	21.33	65.74	33.89	29.01
1206	2	1	8	1.5	8.05	1	9.6	8.99	31.09	50.85	30.84	35.36
1206	2	1	12	0.5	5.18	1	4.8	11.98	32.31	74.28	36.09	43.9
1206	2	1	12	1	2.74	1	9.6	16.16	26.21	41.83	35.24	30.97
1206	2	1	12	1.5	10	1	14.4	12.99	32.67	74.65	42.19	38.29
1206	2	1	16	0.5	10	1	6.4	19.49	33.89	85.63	34.5	43.66
1206	2	1	16	1	10	1	12.8	19.12	25.23	65.5	32.43	40
1206	2	1	16	1.5	9.82	1	16	21.01	19.38	51.83	26.94	36.09
1206	2	1	20	0.5	10.97	1	8	23.57	19.74	82.58	25.23	21.94
1206	2	1	20	1	15	1	16	23.48	19.25	76.72	23.89	44.63
1206	2	0	4	0.5	5	1	1.6	3.01	15.35	21.82	25.23	28.53
1206	2	0	4	1	5	1	3.2	3.78	35.85	28.65	39.51	16.08
1206	2	0	4	1.5	4.02	1	4.8	4.11	27.67	34.75	39.63	35.6
1206	2	0	8	0.5	5	0	3.2	5.55	41.83	39.87	41.22	52.68
1206	2	0	8	1	6.22	1	6.4	8.23	49.51	37.68	55.98	39.02
1206	2	0	8	1.5	6.28	1	9.6	8.96	34.38	37.55	57.56	40
1206	2	0	12	0.5	7.99	1	4.8	6.98	60	37.68	60	67.33
1206	2	0	12	1	10	0	9.6	3.99	59.39	34.14	61.35	68.06
1206	2	0	12	1.5	7.99	0	14.4	7.99	54.39	38.16	59.52	60.98
1206	2	0	16	0.5	3.9	1	6.4	9.48	60.98	35.24	67.81	79.77
1206	2	0	16	1	10	1	12.8	8.47	60.86	34.02	61.22	84.16
1206	2	0	16	1.5	10	1	16	7.99	61.35	42.44	71.96	79.28
1206	2	0	20	0.5	5	1	8	6.98	78.79	59.64	80.01	93.68
1206	2	0	20	1	7.99	1	16	10.97	81.23	25.23	83.31	91.73
1207	2	1	4	0.5	2.34	1	1.6	2.32	40.52	41.88	60.63	0
1207	2	1	4	1	4.58	0	3.2	4.95	26.35	16.67	50.63	71.46
1207	2	1	4	1.5	4.22	0	4.8	3.96	42.92	48.13	43.02	32.71
1207	2	1	8	0.5	11.41	0	3.2	6.98	35.52	42.92	50.1	33.75
1207	2	1	8	1	7.66	0	6.4	8.13	34.79	42.29	31.98	42.5
1207	2	1	8	1.5	5.78	0	9.6	6.59	50.94	45.94	55.94	70.83
1207	2	1	12	0.5	6.98	0	4.8	9.14	54.38	31.46	40.52	50.21
1207	2	1	12	1	13.59	0	9.6	6.74	50.73	44.69	40.42	49.58
1207	2	1	12	1.5	9.22	0	14.4	6.61	67.4	38.54	48.23	61.46
1207	2	1	16	0.5	16.46	0	6.4	9.01	70.52	35.1	56.04	69.58
1207	2	1	16	1	14.95	0	12.8	10.63	71.15	49.38	41.77	69.79
1207	2	1	16	1.5	15.05	0	16	12.92	76.04	32.81	43.85	33.75
1207	2	1	20	0.5	5.31	0	8	9.11	60.42	54.48	39.17	100
1207	2	1	20	1	18.33	0	16	10.34	62.71	39.38	58.96	57.92
1207	2	0	4	0.5	2.03	0	1.6	3.33	27.08	49.17	25.94	50
1207	2	0	4	1	3.28	0	3.2	0.94	36.25	30.21	53.33	50
1207	2	0	4	1.5	5.47	0	4.8	2.79	30.31	34.27	65.1	22.08
1207	2	0	8	0.5	4.01	0	3.2	6.95	35.73	37.81	39.9	34.38
1207	2	0	8	1	8.49	0	6.4	6.93	37.81	36.77	63.65	53.54
1207	2	0	8	1.5	8.23	0	9.6	4.04	37.4	41.15	53.44	43.96
1207	2	0	12	0.5	10.42	0	4.8	4.71	46.04	50.1	48.85	46.67
1207	2	0	12	1	12.34	0	9.6	8.05	61.98	59.58	51.46	61.04
1207	2	0	12	1.5	9.69	0	14.4	5.03	55.94	37.81	46.56	38.54
1207	2	0	16	0.5	14.27	0	6.4	7.27	64.69	64.9	66.88	50
1207	2	0	16	1	15.36	0	12.8	5.44	66.25	49.48	39.48	68.96
1207	2	0	16	1.5	15.05	0	16	6.12	84.27	35.52	36.56	78.96
1207	2	0	20	0.5	10.05	0	8	7.53	83.44	23.23	36.88	100
1207	2	0	20	1	18.44	0	16	6.82	79.48	27.08	24.9	94.58
1208	2	1	4	0.5	3.96	1	1.6	7.04	54.39	14.37	0	52.2
1208	2	1	4	1	4.02	1	3.2	6.03	57.2	25.85	9.87	57.08
1208	2	1	4	1.5	4.02	1	4.8	6	36.82	0	4.14	19.99
1208	2	1	8	0.5	10	0	3.2	10.43	57.81	55.37	0	61.22
1208	2	1	8	1	10	0	6.4	10.06	59.39	48.9	6.93	65.86
1208	2	1	8	1.5	10	0	9.6	12.5	57.44	46.46	2.17	56.59
1208	2	1	12	0.5	15.98	0	4.8	15.25	59.88	51.34	3.88	60.74
1208	2	1	12	1	15	1	9.6	15.06	61.1	25.37	10.47	73.43
1208	2	1	12	1.5	14.03	0	14.4	6.98	70.38	22.32	25.84	60
1208	2	1	16	0.5	15.98	0	6.4	16.98	64.89	1.68	14.49	64.64
1208	2	1	16	1	20	0	12.8	20	62.57	37.57	4.87	61.47
1208	2	1	16	1.5	20	0	16	22.5	60.49	52.32	7.05	59.76
1208	2	1	20	0.5	21.96	0	8	25	67.33	35.24	5.59	68.79
1208	2	1	20	1	22.02	0	16	25	61.84	55.12	8.76	60.74
1208	2	0	4	0.5	5	0	1.6	2.99	62.57	0.11	20.35	64.15
1208	2	0	4	1	7.01	0	3.2	0	61.96	0	20.11	60
1208	2	0	4	1.5	6.03	1	4.8	0	59.88	1.93	33.89	58.78
1208	2	0	8	0.5	11.95	0	3.2	0	68.55	0	30.84	70.01
1208	2	0	8	1	12.01	0	6.4	0.03	70.01	0.96	20.72	72.45
1208	2	0	8	1.5	11.95	0	9.6	0	72.45	0	29.87	70.01
1208	2	0	12	0.5	15.98	1	4.8	0	76.72	3.77	41.34	74.89
1208	2	0	12	1	15.98	0	9.6	0	74.77	0.35	45.73	82.21
1208	2	0	12	1.5	15.98	0	14.4	0	75.62	1.45	52.93	82.94
1208	2	0	16	0.5	17.99	0	6.4	0	87.21	2.06	35.36	90.26
1208	2	0	16	1	17.99	0	12.8	8.02	86.6	1.21	62.93	85.63
1208	2	0	16	1.5	20.13	0	16	0	85.26	2.43	34.27	85.87
1208	2	0	20	0.5	21.04	0	8	10	100	0	50.49	100
1208	2	0	20	1	20	1	16	10	100	0	55.37	100
1209	2	1	4	0.5	3.96	1	1.6	2.01	52.19	0	41.46	66.88
1209	2	1	4	1	4.01	0	3.2	2.01	53.33	4.9	27.81	63.33
1209	2	1	4	1.5	4.01	0	4.8	0	47.6	0	25.52	59.79
1209	2	1	8	0.5	8.96	1	3.2	8.85	70.52	12.29	68.65	70.21
1209	2	1	8	1	9.01	0	6.4	8.46	65.31	29.9	45.63	71.67
1209	2	1	8	1.5	8.96	0	9.6	9.01	59.48	18.85	48.65	58.96
1209	2	1	12	0.5	12.03	1	4.8	12.03	68.85	29.9	54.58	68.54
1209	2	1	12	1	13.49	0	9.6	13.52	77.71	19.79	60.1	70.63
1209	2	1	12	1.5	13.49	0	14.4	13.28	76.67	38.02	63.85	75.42
1209	2	1	16	0.5	17.03	1	6.4	17.01	68.85	45.73	52.4	79.58
1209	2	1	16	1	17.97	0	12.8	17.24	76.67	32.81	62.6	86.04
1209	2	1	16	1.5	16.51	0	16	17.01	67.81	47.19	63.96	70.21
1209	2	1	20	0.5	25	1	8	11.02	75.73	56.15	58.75	75.42
1209	2	1	20	1	20.99	0	16	21.51	75.52	41.56	58.54	80
1209	2	0	4	0.5	5	1	1.6	0	67.4	12.29	47.92	75.21
1209	2	0	4	1	5.52	0	3.2	0	59.9	0	32.81	59.58
1209	2	0	4	1.5	5	0	4.8	0	51.67	2.08	40.1	64.79
1209	2	0	8	0.5	10.99	0	3.2	0	73.13	2.81	63.85	69.38
